video_id,transcript
P3cffdsEXXw,so you wait for me in the sky  browns my skin just right  you are so golden  you are so golden  i am out of my head  and i know that you are scared  because hearts get broken 
P3cffdsEXXw,i do not want to be alone  i do not want to be alone  when it ends  do not want to let you know  i do not want to be alone  but i  i can feel it take a hold 
P3cffdsEXXw,i can feel you take control  of who i am and all i have ever known  loving you the antidote  golden  you are so golden  i do not want to be alone  you are so golden  you are so golden 
P3cffdsEXXw,i am out of my head  and i know that you are scared  because hearts get broken  i know that you are scared  because i am so open  you are so golden  i do not want to be alone 
P3cffdsEXXw,you are so golden  you are so golden  you are so golden  i am out of my head  and i know that you are scared  because hearts get broken 
MSRcC626prw,nobody gets me like you  how am i supposed to let you go  only like myself when i am with you  nobody gets me  you do  you do  i wish it did not have to be this way  i really do 
MSRcC626prw,sometimes in life  we have to protect our own heart  even if it means ripping it out of our chest  au revoir mon amour  i am still a fan  even though i was salty 
MSRcC626prw,hate to see you with some other broad  now you happy  hate to see you happy  if i am not the one driving  i am so mature  i am so mature  i am so mature 
MSRcC626prw,i got me a therapist to tell me there is other men  i do not want none  i just want you  if i cannot have you  no one should  i might  i might kill my ex  not the best idea 
MSRcC626prw,his new girlfriend next  how did i get here  i might kill my ex  i still love him though  rather be in jail than alone  i get the sense that it is a lost because 
MSRcC626prw,i get the sense that you might really love her  this text gon be evidence  this text is evidence  i try to ration with you  no morals or crimes of passion  but damn  you was out of reach 
MSRcC626prw,you was at the farmer market  with your perfect peach  now i am in the basement  planning home invasion  now you laying face down  got me singing over a beat  i am so mature  i am so mature 
MSRcC626prw,i am so mature  i got me a therapist to tell me there is other men  i do not want none  i just want you  if i cannot have you  no one will 
MSRcC626prw,i might kill my ex  not the best idea  his new girlfriend next  how did i get here  i might kill my ex  i still love him though  rather be in jail than alone  i did it all for love 
MSRcC626prw,i did it all on no drugs  i did all of this sober  i did it all for us  oh  i did it all for love  i did it all of this on no drugs  i did all of this sober 
MSRcC626prw,do not you know i did it all for us  uh  i just killed my ex  not the best idea  killed his girlfriend next  how did i get here  i just killed my ex  i still love him  though 
MSRcC626prw,rather be in hell than alone  you push me past my own capacity  boy  permission to crash  collecting damages  boy  no reaching and grabbing for more clarity now  seek and destroy  all missiles deployed 
MSRcC626prw,do it to you  do it to you  i had to do it you  do it you  oh  do not make me do it to you  do it to you  do it to you  i hate to do it to you 
MSRcC626prw,do what i got to do 
b1kbLwvqugk,i have this thing where i get older but just never wiser  midnights become my afternoons  when my depression works the graveyard shift  all of the people i have ghosted stand there in the room 
b1kbLwvqugk,i should not be left to my own devices  they come with prices and vices  i end up in crisis  tale as old as time  i wake up screaming from dreaming one day i will watch as you are leaving 
b1kbLwvqugk,because you got tired of my scheming for the last time  it is me  hi  i am the problem  it is me  at teatime  everybody agrees  i will stare directly at the sun but never in the mirror 
b1kbLwvqugk,it must be exhausting always rooting for the anti hero  sometimes i feel like everybody is a sexy baby  and i am a monster on the hill  too big to hang out  slowly lurching toward your favorite city 
b1kbLwvqugk,pierced through the heart but never killed  did you hear my covert narcissism i disguise as  altruism like some kind of congressman  tale as old as time  i wake up screaming from dreaming one day i will watch as you are leaving 
b1kbLwvqugk,and life will lose all its meaning for the last time  it is me  hi  i am the problem  it is me  at teatime  everybody agrees  i will stare directly at the sun but never in the mirror 
b1kbLwvqugk,it must be exhausting always rooting for the anti hero  i have this dream my daughter in law kills me for the money  she thinks i left them in the will  the family gathers round and reads it  and then someone screams out 
b1kbLwvqugk,she is laughing up at us from hell what what does it say  it is the worst but who got the beach house she is having it turned into a cat sanctuary what cats do not even like the beach what about the rest of the assets 
b1kbLwvqugk,i flew all the way here from ibiza to my children  i leave cents  curses  screams of protest  wait  wait  you guys 
b1kbLwvqugk,there is probably a secret encoded message that means something else yeah  yeah  yeah that is what mom would always do  ps there is no secret encoded message that means something else  love  taylor great  well good job chad 
b1kbLwvqugk,you finally pushed it too far  what are you implying by that  i think she is implying that you have not hesitated to trade on mom name excuse me  ummm   do you not remember your book growing up swift and your stupid podcast life comes at
b1kbLwvqugk,you swiftly which i am pretty sure you are recording for on your phone right now chad   come on at her funeral chad okay well why do not you go cry about it at the country club that you name dropped mom to get into   preston  
b1kbLwvqugk,and kimber you are literally wearing her clothes right now  no  i am not  that is from the fearless tour    okay  well you know what  we were very  very close  i miss her  they were so close 
b1kbLwvqugk,okay  i am just going to say it  i think she killed her  you have gone too far  kimber was the last one with her she did not fall off that balcony she was pushed  noooo you monster it is me  hi 
b1kbLwvqugk,i am the problem  it is me  it is me  hi  i am the problem  it is me  it is me  hi  everybody agrees  everybody agrees  it is me  hi 
b1kbLwvqugk,i am the problem  it is me  at teatime  everybody agrees  i will stare directly at the sun but never in the mirror  it must be exhausting always rooting for the anti hero 
kLbn61Z4LDI,oh  not another take  oh  it is like that  i am your dream come true  when it is on a platter for you  then you pull back  when i try to make plans  more than two hours in advance  hmm 
kLbn61Z4LDI,i slam the door  i hit ignore  i am saying  no  no  no  no more  i got you blocked  after this  an afterthought  i finally cut you off 
kLbn61Z4LDI,i feel so much lighter like a feather with you off my mind  ahh  floatin through the memories like whatever  you are a waste of time  ahh  your signals are mixed  you act like a bitch 
kLbn61Z4LDI,you fit every stereotype  send a pic  i feel so much lighter like a feather with you out my life  with you out my life  like a feather  like a feather  like a feather  yeah 
kLbn61Z4LDI,it feels so good not carin where you are tonight  and it feels so good not pretending to like the wine you like  i slam the door   i hit ignore i am saying  no  no  no  no more 
kLbn61Z4LDI,i got you blocked  excited to never talk  i  i am so sorry for your loss  i feel so much lighter like a feather with you off my mind  ahh  floatin through the memories like whatever 
kLbn61Z4LDI,you are a waste of time  ahh  your signals are mixed  you act like a bitch you fit every stereotype  send a pic  i feel so much lighter like a feather with you out my life  with you out my life 
kLbn61Z4LDI,ahh  mmh  like a feather  like a feather  like a feather  you want me  i am done  you miss me  no  duh  where i am at  i am up where i am at  you want me 
kLbn61Z4LDI,i am done you miss me  no  duh where i am at  i am up where i am at  you want me  i am done  you miss me  no  duh 
kLbn61Z4LDI,where i am at  i am up where i am at  you want me  i am done  you miss me  no  duh  where i am at  i am up where i am at 
RlPNh_PBZb4,hate to give the satisfaction asking  how you are doing now  how is the castle built off people you pretend to care about  just what you wanted  look at you  cool guy  you got 
RlPNh_PBZb4,it i see the parties and the diamonds sometimes when i close my eyes  six months of torture that you sold as some forbidden paradise  i loved you truly  got to laugh at the stupidity  cuz i have made some real big mistakes 
RlPNh_PBZb4,but you make the worst one look fine  i should have known it was strange  you only come out at night  i used to think i was smart  but you made me look so naive  the way you sold me for parts 
RlPNh_PBZb4,as you sunk your teeth into me  oh  bloodsucker  famefucker  bleeding me dry like a goddamn vampire  and every girl i ever talked to told me you were bad bad news  you called them crazy 
RlPNh_PBZb4,god i hate the way i called them crazy too  you are so convincing  how do you lie without flinching  oh what a mesmerizing  paralyzing  fucked up little thrill  cannot figure out just how you do it 
RlPNh_PBZb4,and god knows i never will  went for me and not her  cuz girls your age know better  i have made some real big mistakes  but you make the worst one look fine  i should have known it was strange 
RlPNh_PBZb4,you only come out at night  i used to think i was smart  but you made me look so naive  the way you sold me for parts  as you sunk your teeth into me  oh  bloodsucker  famefucker 
RlPNh_PBZb4,bleeding me dry like a goddamn vampire  you said it was true love  but would not that be hard  you cannot love anyone  cuz that would mean you had a heart  i tried you help you out 
RlPNh_PBZb4,now i know that i cannot  cuz how you think the kind of thing i will never understand  i have made some real big mistakes  but you make the worst one look fine  i should have known it was strange 
RlPNh_PBZb4,you only come out at night  i used to think i was smart  but you made me look so naive  the way you sold me for parts  as you sunk your teeth into me  oh  bloodsucker  famefucker 
RlPNh_PBZb4,bleeding me dry like a goddamn vampire 
OqEc_169ywY,th of november  when i walked you home  that is when i nearly said it  but then said forget it and froze  do you remember  you probably do not  because the sparks in the sky 
OqEc_169ywY,took a hold of your eyes while we spoke  yesterday  drank way too much  and stayed up too late  started to write what i want to say  deleted the message  but i still remember it said 
OqEc_169ywY,i wish i was who you drunk texted at midnight  wish i was the reason you stay up til and you cannot fall asleep  waiting for me to reply  i wish i was more than just someone you walk by 
OqEc_169ywY,wish i was not scared to be honest and open  instead of just hoping  you would feel what i am feeling inside  april the th  and nothing has changed  it is hard to get by 
OqEc_169ywY,when you are still on my mind every day  sometimes i question  if you feel the same  do we make stupid jokes  trying to hide that we are both too afraid to say  i wish i was who you drunk texted at midnight 
OqEc_169ywY,wish i was the reason you stay up til and you cannot fall asleep  waiting for me to reply  i wish i was more than just someone you walk by  wish i was not scared to be honest and open  instead of just hoping 
OqEc_169ywY,you would feel what i am feeling inside  oh  and here we go again  destroy myself to keep a friend  hiding away because i was afraid you would say no  i wonder if i cross your mind 
OqEc_169ywY,half as much as you do mine  if i tell you the truth  what will i lose  i do not know  i wish i would sent you that drunk text that midnight  i was just scared it would ruin our friendship 
OqEc_169ywY,but i really meant it  i wonder how you would reply 
Uq9gPaIzbe8,sorry we are so rushed  darling it is cold take my jacket okay sorry i cannot come with you say hi to everyone  okay  okay   do not wait up for me okay mummy do not know daddy getting hot at the body shop   doing
Uq9gPaIzbe8,something unholy lucky   lucky girl   she got married to a boy like you   she would kick you out if she ever   ever knew   bout all the you tell me that you do dirty dirty boy   you know everyone is talking on the scene  
Uq9gPaIzbe8,i hear them whispering about the places that you have been   and how you do not know how to keep your business clean mummy do not know daddy getting hot at the body shop   doing something unholy he is sat back while she is dropping it   she
Uq9gPaIzbe8,be popping it   yeah she put it down slowly   oh ee oh ee oh he left his kids at hoe ee oh ee ome so he can get that mummy do not know daddy getting hot at the body shop   doing something unholy mmm daddy   daddy
Uq9gPaIzbe8,  if you want it drop the addy give me love   give me fendi   my balenciaga daddy you gon need to bag it up because i am spending on rodeo you can watch me back it up   i will be gone in the am and he  
Uq9gPaIzbe8,he get me prada   get me miu miu like rihanna he always call me because i never because no drama and when you want it baby   i know i got you covered and when you need it baby   just jump under the covers mummy do not know
Uq9gPaIzbe8,daddy getting hot at the body shop   doing something unholy he is sat back while she is dropping it   she be popping it   yeah she put it down slowly   oh ee oh ee oh he left his kids at hoe ee oh ee ome so he
Uq9gPaIzbe8,can get that mummy do not know daddy getting hot at the body shop   doing something unholy
b3vJfR81xO0,i do not want to go but baby we both know this is not our time it is time to say goodbye until we meet again because this is not the end it will come a day when we will find our way violins playing and the angels crying when
b3vJfR81xO0,the stars align then i will be there no   i do not care about them all because all i want is to be loved and all i care about is you you stuck on me like a tattoo no   i do not care about the pain i will
b3vJfR81xO0,walk through fire and through rain just to get closer to you you stuck on me like a tattoo i am letting my hair down i am taking it cool you got my heart in your hand do not lose it my friend it is all that i got and
b3vJfR81xO0,now violins playing and the angels crying when the stars align then i will be there no   i do not care about them all because all i want is to be loved and all i care about is you you stuck on me like a tattoo no   i
b3vJfR81xO0,do not care about the pain i will walk through fire and through rain just to get closer to you you stuck on me like a tattoo no   i do not care about them all because all i want is to be loved and all i care about is
b3vJfR81xO0,you you stuck on me like a tattoo i do not care about the pain i will walk through fire and through rain just to get closer to you you stuck on me like a tattoo all i care about is love oh oh oh all i care about is
b3vJfR81xO0,love you stuck on me like a tattoo
Dll6VJ2C7wo,sleazin and teasin   i am sittin on him  all of my diamonds are drippin on him  i met him at the bar  it was twelve or something  i ordered two more wines  because tonight i want him 
Dll6VJ2C7wo,a little context if you care to listen  i find myself in this shit position  the man that i love sat me down last night  and he told me that it is over  dumb decision 
Dll6VJ2C7wo,and i do not want to feel how my heart is rippin fact  i do not want to feel  so i stick to sippin and i am out on the town with a simple mission  in my little black dress 
Dll6VJ2C7wo,and this shit is sittin just a heart broke bitch  high heels  six inch  in the back of the nightclub  sipping champagne  i do not trust any of these bitches i am with  in the back of the taxi  sniffing cocaine 
Dll6VJ2C7wo,drunk calls  drunk texts  drunk tears  drunk sex  i was looking for a man who is on the same page  now it is back to the intro  back to the bar 
Dll6VJ2C7wo,to the bentley  to the hotel  to my old ways  because i do not want to feel how i did last night  i do not want to feel how i did last night  doctor  doctor  anything  please 
Dll6VJ2C7wo,doctor  doctor  have mercy on me  take this pain away  you are asking me my symptoms  doctor  i do not want to feel  toke this joint how i am blowing this steam 
Dll6VJ2C7wo,back to my ways like not hours since my ex did dead it  got a new man on me  it is about to get sweaty  last night really was the cherry on the cake  been some dark days lately 
Dll6VJ2C7wo,and i am fidin it cripplin excuse my state  i am as high as your hopes  that you will make it to my bed  get me hot and sizzlin if i take a step back to see the glass half full 
Dll6VJ2C7wo,at least it is the prade two piece  that i am trippin in  and i am already actin like a dick  know what i mean  so you might as well stick it in  just a heart broke bitch  high heels  six inch 
Dll6VJ2C7wo,in the back of the nightclub  sipping champagne  i do not trust any of these bitches i am with  in the back of the taxi  sniffing cocaine  drunk calls  drunk texts  drunk tears  drunk sex 
Dll6VJ2C7wo,i was looking for a man who is on the same page  now it is back to the intro  back to the bar  to the bentley  to the hotel  to my old ways 
Dll6VJ2C7wo,because i do not want to feel how i did last night  i do not want to feel how i did last night  doctor  doctor  anything  please  doctor  doctor  have mercy on me  take this pain away 
Dll6VJ2C7wo,you are asking me my symptoms  doctor  i do not want to feel  what  because i do not want to feel like i felt last night  i do not want to feel like i felt last night 
Dll6VJ2C7wo,be at peace with the things you cannot change  last night  i will be naked when i leave  and i was naked when i came  yeah  out of reach  out of touch  too numb  i do not feel no way 
Dll6VJ2C7wo,toast up  so what  street small but it go both ways  so  you will run  but you will never escape  sunset in the maze  you are asking me my symptoms  doctor  i do not want to feel 
Dll6VJ2C7wo,i do not feel how i did last night  i do not want to feel how i did last night  oh  doctor  doctor  anything  please  doctor  doctor  have mercy on me  you are asking me my symptoms  doctor 
Dll6VJ2C7wo,i do not want to feel  i do not want to feel how i did last night  i do not want to feel  how i did last night  i do not  i do not  how i did last night 
Dll6VJ2C7wo,mm  lipstick smudged like modern art  i do not where the fuck i am  or who is driving the fucking car  speeding down the highway sippin mixing pills with the liquor  because fuck these feelings  i left everyone i love on read 
Dll6VJ2C7wo,spilling secrets to the stranger in my bed  i remember nothing so there is nothing to regret  other than this kick drum poundin in my head 
TO-_3tck2tg,give me give me give me some time to think  i am in the bathroom looking at me  face in the mirror is all i need  wait until the reaper takes my life  never going to get me out alive 
TO-_3tck2tg,i will live a thousand million lives  my patience is waning  is this entertaining  my patience is waning  is this entertaining  i got this feeling yeah you know  where i am losing all control  because there is magic in my bones 
TO-_3tck2tg,i got this feeling in my soul  go ahead and throw your stones  because there is magic in my bones  playing with a stick of dynamite  there was never grey in black and white  there was never wrong till there was right 
TO-_3tck2tg,feeling like a boulder hurdling  seeing all the vultures circling  burning in the flames i am working in  turning in a bed that is darkening  my patience is waning  is this entertaining  my patience is waning  is this entertaining 
TO-_3tck2tg,i got this feeling yeah you know  where i am losing all control  because there is magic in my bones  i got this feeling in my soul  go ahead and throw your stones  because there is magic in my bones 
TO-_3tck2tg,because there is magic in my bones  look in the mirror of my mind  turning the pages of my life  walking the path so many paced a million times  drown out the voices in the air  leaving the ones that never cared 
TO-_3tck2tg,picking the pieces up and building to the sky  my patience is waning  is this entertaining  my patience is waning  is this entertaining  i got this feeling yeah you know  where i am losing all control 
TO-_3tck2tg,because there is magic in my bones  i got this feeling in my soul  go ahead and throw your stones  because there is magic in my bones  there goes my mind  do not mind  there goes my mind 
TO-_3tck2tg,there goes my mind  do not mind  there goes my mind  because there is magic in my bones 
YV8P4aEXzMU,i want to feel the heat i want to own the night i want to feel the beat i want to dance tonight i want to lose myself i want to come alive i want to feel the love going to overdrive i want to feel the heat i want
YV8P4aEXzMU,to own night i want to feel the beat i want to dance tonight i want to lose myself i want to call my life i want to feel the love i want to go and over drive and to overdrive it does not matter where i go i feel
YV8P4aEXzMU,the music in my soul i love the way the rhym makes my body go there is a dance fl in my dreams and i have been moving in my sleep love the way the baseline makes me lose control i want to feel the heat i want to own
YV8P4aEXzMU,the night i want to feel the beat i want to dance tonight i want to lose myself i want to call my life i want to feel the love want to go into over drive and overdrive i want to feel the heat i want to own the night
YV8P4aEXzMU,i want to feel the beat i want to dance tonight i want to lose myself i want to come alive i want to feel the love love going to overdrive into over drive into over drive into over drive into over drive life
O2CIAKVTOrc,tell me you need me  hold my hand everything will be okay  i heard from the heavens that clouds have been grey  pull me close wrap me in your aching arms  i see that you are hurtin why did you take so long 
O2CIAKVTOrc,to tell me you need me  i see that you are bleeding  you do not need to show me again  but if you decide to i will ride in this life with you  i will not let go til the end  so cry tonight 
O2CIAKVTOrc,but do not you let go of my hand  you can cry every last tear  i will not leave til i understand  promise me just hold my hand  raise your head look into my wishful eyes 
O2CIAKVTOrc,that fear that is inside you will lift give it time  i can see everything you are blind to now  your prayers will be answered let god whisper how  to tell me you need me i see that you are bleeding 
O2CIAKVTOrc,you do not need to show me again  but if you decide to i will ride in this life with you  i will not let go til the end  so cry tonight  but do not you let go of my hand 
O2CIAKVTOrc,you can cry every last tear  i will not leave til i understand  promise you will just hold my hand  hold my hand  hold my hold my hand  my hand  i will be right here hold my hand 
O2CIAKVTOrc,hold my hand  hold my hold my hand  my hand  i will be right here hold my hand  i know you are scared and your pain is imperfect  but do not you give up on yourself 
O2CIAKVTOrc,i have heard a story a girl  she once told me  that i would be happy again  hold my hand  hold my hand  hold my hand  hold my hand  hold my hand  hold my hand  hold my hand 
O2CIAKVTOrc,i heard from the heavens 
AG-erEMhumc,you broke me first  oh  maybe you do not like talking too much about yourself  but you shoulda told me  that you were thinking about someone else  you are drunk at a party  or maybe it is just that your car broke down 
AG-erEMhumc,or your phone been off for a couple months  so you are calling me now  i know you  you are like this  when shit do not go your way  you needed me to fix it  and like me  i did 
AG-erEMhumc,but i ran out of every reason  now  suddenly  you are asking for it back  could you tell me where did you get the nerve  yeah  you could say you miss all that we had 
AG-erEMhumc,but i do not really care how bad it hurts  when you broke me first  when you broke me first  took a while  was in denial when i first heard  that you moved on quicker than i coulda ever  you know that hurt 
AG-erEMhumc,swear  for a while  i would stare at my phone  just to see your face  but now that it is there  i do not really know what to say  i know you  you are like this 
AG-erEMhumc,when shit do not go your way  you needed me to fix it  and like me  i did  but i ran out of every reason  now  suddenly  you are asking for it back 
AG-erEMhumc,could you tell me where did you get the nerve  yeah  you could say you miss all that we had  but i do not really care how bad it hurts  when you broke me first  you broke me first 
AG-erEMhumc,what did you think would happen  what did you think would happen  i will never let you have it  what did you think would happen  now  suddenly  you are asking for it back 
AG-erEMhumc,could you tell me where did you get the nerve  yeah  you could say you miss all that we had  but i do not really care how bad it hurts  when you broke me first  you broke me first 
AG-erEMhumc,you broke me first  oh 
IZ3XMOdOdKM,the truth is bulletproof  there is no fooling you  i do not dress the same  me and who you say  i was yesterday  have gone our separate ways  left my living fast  somewhere in the past 
IZ3XMOdOdKM,because that is for chasing cars  turns out open bars  lead to broken hearts  and going way too far  i know i used to be crazy  i know i used to be fun  you say i used to be wild 
IZ3XMOdOdKM,i say i used to be young  you tell me time has done changed me  that is fine  i have had a good run  i know i used to be crazy  that is because i used to be young 
IZ3XMOdOdKM,take one  pour it out  it is not worth crying about  the things you cannot erase  like tattoos and regrets  words i never meant  and ones that got away  left my living fast  somewhere in the past 
IZ3XMOdOdKM,and took another road  turns out crowded rooms  empty out as soon  there is somewhere else to go ohhhhh  i know i used to be crazy  i know i used to be fun  you say i used to be wild 
IZ3XMOdOdKM,i say i used to be young  you tell me time has done changed me  that is fine  i have had a good run  i know i used to be crazy  that is because i used to be young  ohhhhh 
IZ3XMOdOdKM,i know i used to be crazy  messed up but god was it fun  i know i used to be wild  that is because i used to be young  those wasted nights are not wasted  i remember every one 
IZ3XMOdOdKM,i know i used to be crazy  that is because i used to be young  you tell me time has done changed me  that is fine  i have had a good run  i know i used to be crazy 
IZ3XMOdOdKM,that is because i used to be young 
XzOvgu3GPwY,karma is that girl like  grah  you are talking shit  for the hell of it  addicted to betrayal  but you are relevant  you are terrified  to look down  because if you dare  you will see the glare 
XzOvgu3GPwY,of everyone you burned just to get there  it is coming back  around  and i keep my side of the street clean  you would not know what i mean  because karma is my boyfriend  karma is a god 
XzOvgu3GPwY,karma is the breeze in my hair on the weekend  karma a relaxing thought  are not you envious that for you it is not  sweet like honey  karma is a cat  purring in my lap because it loves me 
XzOvgu3GPwY,flexing like a goddamn acrobat  me and karma vibe like that 
XzOvgu3GPwY,karma is ya checks boutta bounce karma is a fire in ya house and she boutta pop up unannounced and she never leaving you alone watch her put ya opps on a throne got you waving pretty white flags  feenin for that cash 
XzOvgu3GPwY,thinking it will save ya  now you switching up ya behavior  it is okay  baby  you are not got to worry karma never gets lazy 
XzOvgu3GPwY,so i keep my head up my bread up  i will not let up promise that you will never endeavor with none lesser i be draggin that wagon  karma is a beauty winning that pageant karma is my boyfriend damn 
XzOvgu3GPwY,karma is a god karma is a god  karma is the breeze in my hair on the weekend  karma a relaxing thought karma a relaxing thought  are not you envious that for you it is not  sweet like honey  karma is a cat 
XzOvgu3GPwY,purring in my lap because it loves me  flexing like a goddamn acrobat  me and karma vibe like that me and karma vibe like that ask me what i learned from all those years  ask me what i earned from all those tears 
XzOvgu3GPwY,ask me why so many fade but i am still here because karma is the thunder  rattling your ground  karma on your scent like a bounty hunter  and karma going to track you down  step by step from town to town  sweet like justice 
XzOvgu3GPwY,karma is a queen  karma takes all my friends to the summit karma is the guy on the screen coming straight home to me  karma is my boyfriend karma is my boyfriend  karma is a god 
XzOvgu3GPwY,karma is the breeze in my hair on the weekend karma a relaxing thought  are not you envious that for you it is not  sweet like honey  karma is a cat  purring in my lap because it loves me 
XzOvgu3GPwY,flexing like a goddamn acrobat flexing like a goddamn acrobat  me and karma vibe like that  karma is my boyfriend  karma is a god  karma is my bestie  karma a relaxing thought  karma going to hold you down 
YXt0Nw8xWh0,oh   i am sorry sorry that you love me changed my mind up like it is origami oh   i am sorry sorry that you love me changed my mind up like it is origami kisses to my exes who do not give a shit about me kisses  
YXt0Nw8xWh0,kisses to the next ones who think they can live without me we make up   then we break up then they swear they will never call me but i still keep their number and their necklace kisses to my exes happens every time i do not mean   mean
YXt0Nw8xWh0,to be cold   but that is how i get oh me and my all my pride try to burn down every damn bridge anytime we can and again i am going to   i am going to   i am going to wild ride that never stops i am
YXt0Nw8xWh0,going to   i am going to   i am going to hard case they can not unlock and i   and i swear i care a lot   just not enough let us just say it is what it is and was what it was kisses to my exes
YXt0Nw8xWh0,who do not give a shit about me kisses   kisses to the next ones who think they can live without me we make up   then we break up then they swear they will never call me but i still keep their number and their necklace kisses to my
YXt0Nw8xWh0,exes oh   i am sorry sorry that you love me changed my mind up like it is origami oh   i am sorry sorry that you love me changed my mind up like it is ori say   say i want to go   then then   i want
YXt0Nw8xWh0,to leave make another promise that i can not keep i do not ever know what i want but that is what you want if you are down   well then do not blame me breaking it all before it starts making it all up in my head but i
YXt0Nw8xWh0,just overshare about things i never meant i am going to   i am going to   i am going to wild ride that never stops i am going to   i am going to   i am going to hard case they can not unlock and i   and
YXt0Nw8xWh0,i swear i care a lot   just not enough let us just say it is what it is and was what it was kisses to my exes who do not give a shit about me kisses   kisses to the next ones who think they can live without me
YXt0Nw8xWh0,we make up   then we break up then they swear they will never call me but i still keep their number and their necklace kisses to my exes oh   i am sorry sorry that you love me changed my mind up like it is origami oh   i
YXt0Nw8xWh0,am sorry sorry that you love me changed my mind up like it is origami kisses to my exes   i know that i did you dirty little messed up   little selfish we are not married   i are not yeah we hooked up   then we broke up
YXt0Nw8xWh0,then i said you really hurt me but i still got your number and your necklace kisses to my exes
VF-FGf_ZZiI,i wish i knew wanted me  i wish i knew  i wish i knew you wanted me  i wish i knew  i wish i knew you wanted me  what you  ooh  uh  what you do 
VF-FGf_ZZiI,made a move  coulda made a move  if i knew i would be with you  is it too late to pursue  i bite my tongue  it is a bad habit  kind of mad that i did not take a stab at it 
VF-FGf_ZZiI,thought you were too good for me  my dear  never gave me time of day  my dear  it is okay  things happen for  reasons that i think are sure  yeah 
VF-FGf_ZZiI,i wish i knew  i wish i knew you wanted me  i wish i knew  i wish i knew you wanted me  i wish i knew yeah  i wish i knew you wanted me 
VF-FGf_ZZiI,i wish i knew  i wish i knew you wanted me  say to me  please just say to me  if this could wind up  i wish you would not play with me  i want to know  oh no 
VF-FGf_ZZiI,can i bite your tongue like my bad habit  would you mind if i tried to make a pass at it  were you not too good for me  my dear  funny you come back to me  my dear 
VF-FGf_ZZiI,it is okay  things happen for  reasons that i cannot ignore  yeah  i wish i knew  i wish i knew you wanted me  i wish i knew wish i knew  i wish i knew you wanted me 
VF-FGf_ZZiI,you cannot surprise a gemini  i am everywhere  i am cross eyed  and  now that you are back  i cannot decide  if i decide if you are invited  you always knew the way to wow me 
VF-FGf_ZZiI,fuck around  get tongue tied  and  i turn it on  i make it rowdy  then carry on  but i am not hidin you grabbin me hard because you know what you found  is biscuits  is gravy  babe 
VF-FGf_ZZiI,you cannot surprise a gemini  but you know it is biscuits  is gravy  babe  i knew you would come back around  because you know it is biscuits  it is gravy  babe 
VF-FGf_ZZiI,let us fuck in the back of the mall  lose control  go stupid  go crazy  babe  i know i will be in your heart til the end  you will miss me  do not beg me  babe 
7aekxC_monc,oh girl i like you  i do  i want to be your friend go shoppin in the benz  i like you  i do  i will hit you when i land  can you fit me in your plans 
7aekxC_monc,i like you  i do  we went to bed in france  then we woke up in japan  i like you  i do  mmm  oh girl i know you only like it fancy  so i pull up in that maybach candy 
7aekxC_monc,yea your boyfriend ll never understand me  cuz i am bout to pull his girl like a hammy  hammy  let us take a lil dip lil lady hit pch yeah i have been thinkin lately that i need someone to save me 
7aekxC_monc,now that i am famous i have got hoes all around me  i need a good girl  i need someone to ground me  so please be true do not fuck around on me  i need someone to share this heart with me 
7aekxC_monc,fill you up then run it back again  oh girl i like you  i do i want to be your friend go shoppin in the benz 
7aekxC_monc,i like you  i do i will hit you when i land  can you fit me in your plans  i like you  i do we went to bed in france  then we woke up in japan 
7aekxC_monc,i like you  i do  i do  let me know when you free  cuz i been tryna hit it all week babe  why you acting all sweet  i know that you want lil old me  i get a little od 
7aekxC_monc,but are not shit new to a freak  let me drop bands put a jewel in ya teeth  he love the way i drip turn the pool to a beach  and i coulda copped a birkin but i cop celine 
7aekxC_monc,why we got the same taste for the finer things  brand new nigga with the same old team  now he got me on a leash cuz he said no strings  you know i am cool with that 
7aekxC_monc,stole the pussy you are not get sued for that  wonder what a nigga might do for that  i could be your chaka where rufus at  in the benz when the roof go back  they do not want to see us get too attached 
7aekxC_monc,i just got to feeling that we might be friends for a long long time  you do not mind and you know i like you for that  oh girl i like you  i do  i want to be your friend go shoppin in the benz 
7aekxC_monc,i like you  i do i will hit you when i land  can you fit me in your plans  i like you  i do we went to bed in france  then we woke up in japan 
7aekxC_monc,i like you  i do  mmm  i do  i just want you  i just want you  your heart so big but that ass is huge  just want you  oh baby do  you like me too  ooh  ooh 
7aekxC_monc,girl i like you  i do i want to be your friend go shoppin in the benz  i like you  i do  mmm  i do 
Y2QpQP8wPG8,will wait for you  for you  early in the morning  late at night  i will wait for you  it do not even matter what time it is  i will wait for you  presidential rollie already on the way 
Y2QpQP8wPG8,higher  sayin   aye  yi  yi  yi  whenever i find time  it is okay  ayy  atl jacob  atl jacob  you pray for my demons  girl  i got you 
Y2QpQP8wPG8,every time i sip on codeine  i get vulnerable  i am knowin the sounds of the storm when it come  she understand i cannot take her everywhere a nigga going  i been in the field like the children of the corn 
Y2QpQP8wPG8,i can hear your tears when they drop over the phone  get mad at yourself because you cannot leave me alone  gossip  bein messy  that are not what we doing  world was ending  travel around the world 
Y2QpQP8wPG8,would you cry  or would you try to get me  over the phone  dropping tears  tell me now  i want you be clear  yeah  i get more vulnerable when i do drugs 
Y2QpQP8wPG8,tell me now  i need you to be clear  yeah  when you drunk  you tell me exactly how you feel  i will wait for you  for you  when i am loaded  i keep it real 
